# meta_json: {"summary": {"has_transmission_per_m2": true, "n_temperature_points": 201, "temperature_max_k": 400.0, "temperature_min_k": 0.0, "transmission_metadata": {"atom_symbols": ["B", "B", "B", "B", "B"], "lattice_vectors_override_angstrom": [[5.112337165743099, 0.0, 0.0], [0.0, 2.953769159320898, 0.0], [0.0, 0.0, 15.000000297369095]], "lattice_vectors_raw": [[1.0, 0.0, 0.0], [0.0, 0.577738741, 0.0], [0.0, 0.0, 2.934079958]], "source_format": "qe_q2r_fc", "thickness_angstrom": 2.7, "thickness_direction": 3, "transport_direction": 2, "transverse_area_m2": 1.3803310347506371e-19}, "transmission_path": "C:\\Users\\zhbho\\OneDrive\\Desktop\\workspace\\15. NEGFPy\\negfpy\\studies\\borophene_b_beta12_2026q1\\borophene_b_beta12\\runs\\20260226_035209Z_borophene_b_beta12_transmission_area_y\\transmission.tsv"}}
# temperature_K	conductance_W_per_K	conductance_per_area_W_per_m2K
0.00000000	0.000000000000e+00	0.000000000000e+00
2.00000000	3.243908928154e-14	2.350094902228e+05
4.00000000	3.820147329956e-13	2.767558820154e+06
6.00000000	9.619828003241e-13	6.969218079618e+06
8.00000000	1.705407788440e-12	1.235506371664e+07
10.00000000	2.593379197593e-12	1.878809598787e+07
12.00000000	3.635404599714e-12	2.633719381938e+07
14.00000000	4.843985320802e-12	3.509292480464e+07
16.00000000	6.225470925452e-12	4.510128924673e+07
18.00000000	7.780278636954e-12	5.636530977773e+07
20.00000000	9.505008729648e-12	6.886035661268e+07
22.00000000	1.139409013837e-11	8.254606939576e+07
24.00000000	1.344070224387e-11	9.737303520308e+07
26.00000000	1.563722183135e-11	1.132860265956e+08
28.00000000	1.797544884791e-11	1.302256371506e+08
30.00000000	2.044677045159e-11	1.481294699375e+08
32.00000000	2.304233791204e-11	1.669334190998e+08
34.00000000	2.575327486336e-11	1.865731785710e+08
36.00000000	2.857090532755e-11	2.069858940229e+08
38.00000000	3.148697846018e-11	2.281117910666e+08
40.00000000	3.449386700295e-11	2.498956129692e+08
42.00000000	3.758472232447e-11	2.722877438691e+08
44.00000000	4.075357676845e-11	2.952449502507e+08
46.00000000	4.399539142581e-11	3.187307270372e+08
48.00000000	4.730605322803e-11	3.427152765320e+08
50.00000000	5.068232906542e-11	3.671751760227e+08
52.00000000	5.412178659700e-11	3.920928040771e+08
54.00000000	5.762269190037e-11	4.174555990533e+08
56.00000000	6.118389354076e-11	4.432552192222e+08
58.00000000	6.480470141939e-11	4.694866650673e+08
60.00000000	6.848476721903e-11	4.961474131559e+08
62.00000000	7.222397164189e-11	5.232365992187e+08
64.00000000	7.602232209355e-11	5.507542769064e+08
66.00000000	7.987986310234e-11	5.787007688107e+08
68.00000000	8.379660062403e-11	6.070761180790e+08
70.00000000	8.777244047617e-11	6.358796423934e+08
72.00000000	9.180714046618e-11	6.651095871561e+08
74.00000000	9.590027529551e-11	6.947628712329e+08
76.00000000	1.000512130108e-10	7.248349163494e+08
78.00000000	1.042591015978e-10	7.553195499707e+08
80.00000000	1.085228642478e-10	7.862089710050e+08
82.00000000	1.128412018361e-10	8.174937677648e+08
84.00000000	1.172126012261e-10	8.491629781204e+08
86.00000000	1.216353481133e-10	8.812041825555e+08
88.00000000	1.261075432586e-10	9.136036217673e+08
90.00000000	1.306271210951e-10	9.463463314702e+08
92.00000000	1.351918698384e-10	9.794162880848e+08
94.00000000	1.397994523645e-10	1.012796559992e+09
96.00000000	1.444474272503e-10	1.046469459961e+09
98.00000000	1.491332694885e-10	1.080416695227e+09
100.00000000	1.538543904949e-10	1.114619512432e+09
102.00000000	1.586081571187e-10	1.149058835349e+09
104.00000000	1.633919094451e-10	1.183715393856e+09
106.00000000	1.682029772491e-10	1.218569843135e+09
108.00000000	1.730386950146e-10	1.253602872487e+09
110.00000000	1.778964154803e-10	1.288795303458e+09
112.00000000	1.827735217106e-10	1.324128177294e+09
114.00000000	1.876674377190e-10	1.359582831903e+09
116.00000000	1.925756376960e-10	1.395140968708e+09
118.00000000	1.974956539063e-10	1.430784709857e+09
120.00000000	2.024250833374e-10	1.466496646393e+09
122.00000000	2.073615931839e-10	1.502259877982e+09
124.00000000	2.123029252597e-10	1.538058044881e+09
126.00000000	2.172468994317e-10	1.573875352813e+09
128.00000000	2.221914161660e-10	1.609696591413e+09
130.00000000	2.271344582790e-10	1.645507146914e+09
132.00000000	2.320740919780e-10	1.681293009687e+09
134.00000000	2.370084672771e-10	1.717040777250e+09
136.00000000	2.419358178634e-10	1.752737653306e+09
138.00000000	2.468544604892e-10	1.788371443332e+09
140.00000000	2.517627939550e-10	1.823930547215e+09
142.00000000	2.566592977463e-10	1.859403949377e+09
144.00000000	2.615425303812e-10	1.894781206803e+09
146.00000000	2.664111275177e-10	1.930052435326e+09
148.00000000	2.712637998685e-10	1.965208294527e+09
150.00000000	2.760993309639e-10	2.000239971521e+09
152.00000000	2.809165747979e-10	2.035139163908e+09
154.00000000	2.857144533914e-10	2.069898062120e+09
156.00000000	2.904919542998e-10	2.104509331359e+09
158.00000000	2.952481280892e-10	2.138966093323e+09
160.00000000	2.999820858036e-10	2.173261907842e+09
162.00000000	3.046929964392e-10	2.207390754597e+09
164.00000000	3.093800844443e-10	2.241347014995e+09
166.00000000	3.140426272540e-10	2.275125454313e+09
168.00000000	3.186799528739e-10	2.308721204197e+09
170.00000000	3.232914375197e-10	2.342129745551e+09
172.00000000	3.278765033192e-10	2.375346891903e+09
174.00000000	3.324346160848e-10	2.408368773255e+09
176.00000000	3.369652831577e-10	2.441191820472e+09
178.00000000	3.414680513283e-10	2.473812750214e+09
180.00000000	3.459425048352e-10	2.506228550441e+09
182.00000000	3.503882634429e-10	2.538436466483e+09
184.00000000	3.548049805983e-10	2.570433987687e+09
186.00000000	3.591923416675e-10	2.602218834647e+09
188.00000000	3.635500622503e-10	2.633788946983e+09
190.00000000	3.678778865715e-10	2.665142471697e+09
192.00000000	3.721755859483e-10	2.696277752065e+09
194.00000000	3.764429573308e-10	2.727193317064e+09
196.00000000	3.806798219142e-10	2.757887871318e+09
198.00000000	3.848860238199e-10	2.788360285542e+09
200.00000000	3.890614288432e-10	2.818609587471e+09
202.00000000	3.932059232655e-10	2.848634953256e+09
204.00000000	3.973194127273e-10	2.878435699297e+09
206.00000000	4.014018211612e-10	2.908011274511e+09
208.00000000	4.054530897798e-10	2.937361253006e+09
210.00000000	4.094731761185e-10	2.966485327141e+09
212.00000000	4.134620531288e-10	2.995383300960e+09
214.00000000	4.174197083203e-10	3.024055083973e+09
216.00000000	4.213461429486e-10	3.052500685277e+09
218.00000000	4.252413712474e-10	3.080720207992e+09
220.00000000	4.291054197021e-10	3.108713843992e+09
222.00000000	4.329383263619e-10	3.136481868932e+09
224.00000000	4.367401401895e-10	3.164024637528e+09
226.00000000	4.405109204463e-10	3.191342579107e+09
228.00000000	4.442507361095e-10	3.218436193386e+09
230.00000000	4.479596653218e-10	3.245306046478e+09
232.00000000	4.516377948691e-10	3.271952767118e+09
234.00000000	4.552852196874e-10	3.298377043081e+09
236.00000000	4.589020423947e-10	3.324579617799e+09
238.00000000	4.624883728484e-10	3.350561287148e+09
240.00000000	4.660443277252e-10	3.376322896409e+09
242.00000000	4.695700301234e-10	3.401865337384e+09
244.00000000	4.730656091852e-10	3.427189545663e+09
246.00000000	4.765311997395e-10	3.452296498032e+09
248.00000000	4.799669419614e-10	3.477187210010e+09
250.00000000	4.833729810503e-10	3.501862733512e+09
252.00000000	4.867494669233e-10	3.526324154635e+09
254.00000000	4.900965539243e-10	3.550572591544e+09
256.00000000	4.934144005472e-10	3.574609192470e+09
258.00000000	4.967031691729e-10	3.598435133805e+09
260.00000000	4.999630258190e-10	3.622051618287e+09
262.00000000	5.031941399015e-10	3.645459873272e+09
264.00000000	5.063966840078e-10	3.668661149094e+09
266.00000000	5.095708336809e-10	3.691656717499e+09
268.00000000	5.127167672130e-10	3.714447870149e+09
270.00000000	5.158346654492e-10	3.737035917202e+09
272.00000000	5.189247116005e-10	3.759422185956e+09
274.00000000	5.219870910649e-10	3.781608019552e+09
276.00000000	5.250219912565e-10	3.803594775737e+09
278.00000000	5.280296014432e-10	3.825383825689e+09
280.00000000	5.310101125908e-10	3.846976552887e+09
282.00000000	5.339637172144e-10	3.868374352033e+09
284.00000000	5.368906092364e-10	3.889578628024e+09
286.00000000	5.397909838510e-10	3.910590794972e+09
288.00000000	5.426650373938e-10	3.931412275258e+09
290.00000000	5.455129672185e-10	3.952044498638e+09
292.00000000	5.483349715773e-10	3.972488901377e+09
294.00000000	5.511312495081e-10	3.992746925434e+09
296.00000000	5.539020007252e-10	4.012820017666e+09
298.00000000	5.566474255158e-10	4.032709629081e+09
300.00000000	5.593677246403e-10	4.052417214117e+09
302.00000000	5.620630992371e-10	4.071944229948e+09
304.00000000	5.647337507314e-10	4.091292135828e+09
306.00000000	5.673798807482e-10	4.110462392456e+09
308.00000000	5.700016910290e-10	4.129456461377e+09
310.00000000	5.725993833513e-10	4.148275804396e+09
312.00000000	5.751731594531e-10	4.166921883032e+09
314.00000000	5.777232209592e-10	4.185396157985e+09
316.00000000	5.802497693117e-10	4.203700088628e+09
318.00000000	5.827530057028e-10	4.221835132528e+09
320.00000000	5.852331310115e-10	4.239802744979e+09
322.00000000	5.876903457419e-10	4.257604378562e+09
324.00000000	5.901248499655e-10	4.275241482722e+09
326.00000000	5.925368432648e-10	4.292715503364e+09
328.00000000	5.949265246808e-10	4.310027882466e+09
330.00000000	5.972940926618e-10	4.327180057715e+09
332.00000000	5.996397450152e-10	4.344173462155e+09
334.00000000	6.019636788611e-10	4.361009523849e+09
336.00000000	6.042660905887e-10	4.377689665565e+09
338.00000000	6.065471758139e-10	4.394215304472e+09
340.00000000	6.088071293399e-10	4.410587851847e+09
342.00000000	6.110461451190e-10	4.426808712806e+09
344.00000000	6.132644162167e-10	4.442879286037e+09
346.00000000	6.154621347775e-10	4.458800963558e+09
348.00000000	6.176394919921e-10	4.474575130477e+09
350.00000000	6.197966780673e-10	4.490203164774e+09
352.00000000	6.219338821963e-10	4.505686437085e+09
354.00000000	6.240512925313e-10	4.521026310504e+09
356.00000000	6.261490961575e-10	4.536224140397e+09
358.00000000	6.282274790687e-10	4.551281274221e+09
360.00000000	6.302866261438e-10	4.566199051358e+09
362.00000000	6.323267211254e-10	4.580978802955e+09
364.00000000	6.343479465990e-10	4.595621851780e+09
366.00000000	6.363504839745e-10	4.610129512081e+09
368.00000000	6.383345134672e-10	4.624503089453e+09
370.00000000	6.403002140820e-10	4.638743880722e+09
372.00000000	6.422477635976e-10	4.652853173831e+09
374.00000000	6.441773385517e-10	4.666832247730e+09
376.00000000	6.460891142278e-10	4.680682372287e+09
378.00000000	6.479832646428e-10	4.694404808190e+09
380.00000000	6.498599625356e-10	4.708000806872e+09
382.00000000	6.517193793570e-10	4.721471610430e+09
384.00000000	6.535616852594e-10	4.734818451557e+09
386.00000000	6.553870490891e-10	4.748042553484e+09
388.00000000	6.571956383778e-10	4.761145129918e+09
390.00000000	6.589876193363e-10	4.774127384996e+09
392.00000000	6.607631568479e-10	4.786990513238e+09
394.00000000	6.625224144631e-10	4.799735699508e+09
396.00000000	6.642655543954e-10	4.812364118984e+09
398.00000000	6.659927375169e-10	4.824876937127e+09
400.00000000	6.677041233552e-10	4.837275309656e+09
